x,y,t,u,v,p
5.171717171717171269e+00,7.755102040816326259e-01,4.800000000000000711e+00,8.013352914563467433e-01,4.814947653828876017e-01,-6.585174037111148071e-02
5.030303030303030276e+00,4.081632653061229021e-02,3.700000000000000178e+00,6.401665626716471769e-01,1.448822978779047421e-01,-1.816880039326049801e-01
7.292929292929292373e+00,-1.346938775510204245e+00,4.400000000000000355e+00,9.613895378097203626e-01,-3.236484810882180319e-01,-1.740866795744746426e-02
4.111111111111110716e+00,-2.857142857142858094e-01,4.400000000000000355e+00,8.638239278970047952e-01,5.377279868112594396e-01,-1.217162651083589092e-01
1.636363636363636243e+00,-1.020408163265306145e+00,2.500000000000000000e+00,1.309143544859295183e+00,6.675518391678747498e-02,-2.540955002733800705e-01
7.010101010101009500e+00,-4.081632653061229021e-02,2.800000000000000266e+00,7.351085404445899529e-01,1.430139824182145025e-01,-1.528833846100862148e-01
2.414141414141414366e+00,-2.040816326530614511e-01,3.900000000000000355e+00,1.164814037612386666e-01,-5.398883128794531583e-01,-2.105302429711239376e-01
7.717171717171717127e+00,-1.346938775510204245e+00,2.500000000000000000e+00,9.854241300007343662e-01,2.607613096114163587e-01,-1.295597013172296655e-02
1.565656565656565746e+00,-1.020408163265306145e+00,1.200000000000000178e+00,1.253673318503978118e+00,2.232537021999152493e-01,-2.818730319718100730e-01
6.515151515151514694e+00,1.183673469387754640e+00,3.400000000000000355e+00,8.605730878580279963e-01,-2.305084189388638960e-01,-1.886459668975573123e-03
1.000000000000000000e+00,-3.673469387755103899e-01,5.700000000000000178e+00,1.772321332339085453e-01,4.830602565048837393e-02,-4.914555462895006110e-01
7.010101010101009500e+00,-1.755102040816326481e+00,7.000000000000000666e-01,8.867028115883857087e-01,1.120059211144927847e-01,1.888841027542570092e-02
5.101010101010101216e+00,-2.857142857142858094e-01,3.200000000000000178e+00,6.485455389824128503e-01,-2.723522962749228560e-01,-1.034994431209770582e-01
3.616161616161615910e+00,4.081632653061229021e-02,6.200000000000000178e+00,6.687756099695190137e-01,-5.630088086845125295e-01,-1.080559279345182366e-01
3.191919191919192045e+00,2.857142857142855874e-01,5.200000000000000178e+00,6.141590649355037623e-01,-5.163969666265820768e-01,-1.017508890445461001e-01
3.262626262626262541e+00,-6.938775510204082675e-01,6.300000000000000711e+00,3.838483110662008757e-01,-2.143183964971785704e-01,1.481931485501200747e-02
4.676767676767676463e+00,6.122448979591834650e-01,1.600000000000000089e+00,8.533469091567895681e-01,-4.031688767512168758e-01,-4.966211918587673524e-02
3.545454545454545414e+00,-1.836734693877551061e+00,1.500000000000000000e+00,9.420543595662171921e-01,-2.585904612206341852e-02,2.939067502984685221e-02
4.747474747474747403e+00,1.591836734693877098e+00,4.600000000000000533e+00,1.046164617276403197e+00,1.991888428385553966e-01,2.271007869360254158e-02
6.727272727272726627e+00,6.122448979591834650e-01,4.400000000000000355e+00,9.227288535152633475e-01,-4.087865377129655253e-01,-6.215598739153306573e-02
3.828282828282828287e+00,-1.918367346938775420e+00,2.100000000000000089e+00,9.292403690069225286e-01,3.046405914760730565e-03,2.716033086378609115e-02
7.858585858585858119e+00,-6.938775510204082675e-01,5.000000000000000000e-01,7.276265650894289116e-01,-2.126063993498371330e-01,-3.487517025281663963e-02
6.515151515151514694e+00,2.000000000000000000e+00,2.500000000000000000e+00,8.845554750846789105e-01,-2.113620849720393435e-02,3.052413035772553671e-02
8.000000000000000000e+00,6.122448979591834650e-01,3.500000000000000000e+00,7.454118656140409360e-01,2.716136705051891975e-01,-4.250945430798665908e-02
4.747474747474747403e+00,4.489795918367343042e-01,3.200000000000000178e+00,8.961555131893710335e-01,-1.573436226515983749e-01,-2.252926631370006649e-01
5.171717171717171269e+00,1.755102040816326259e+00,2.700000000000000178e+00,1.028654369169544447e+00,-1.774507075601741701e-01,-4.742530501948841008e-03
6.444444444444444642e+00,-1.836734693877551061e+00,2.400000000000000355e+00,1.214209931722607827e+00,8.038246407883449518e-02,-1.582729885657564034e-02
7.575757575757575246e+00,5.306122448979588846e-01,6.700000000000000178e+00,9.066649316566737227e-01,1.230346558407582197e-01,-1.890709496259522504e-01
4.606060606060605522e+00,1.591836734693877098e+00,4.200000000000000178e+00,1.144023158123770534e+00,1.548137243944504859e-01,5.757166355103282909e-03
6.373737373737373701e+00,1.346938775510203801e+00,5.100000000000000533e+00,1.235324621861466188e+00,-1.968914775418369456e-01,-7.771005301751911232e-02
3.050505050505050608e+00,-1.102040816326530726e+00,1.000000000000000056e-01,7.757655834843641962e-01,-1.696884057555002323e-01,6.454505471814896145e-02
2.202020202020201989e+00,-6.122448979591836871e-01,4.000000000000000000e+00,4.533310750894208874e-01,-2.688245780075420033e-01,-1.142758824448625032e-01
3.333333333333333037e+00,2.857142857142855874e-01,1.800000000000000044e+00,5.330290184785176910e-01,2.874141965475828786e-01,-2.264454144263345348e-01
3.050505050505050608e+00,4.489795918367343042e-01,1.200000000000000178e+00,7.826667088929680771e-01,-2.553106250749603151e-02,-2.816968090005836367e-01
1.000000000000000000e+00,-1.224489795918368706e-01,6.100000000000000533e+00,-8.516876026486876194e-02,-7.826727575124427239e-02,-4.381262827145346317e-01
3.404040404040403978e+00,1.836734693877550839e+00,3.400000000000000355e+00,1.060066456923095757e+00,8.084206897487533627e-02,2.265322518323191828e-02
2.696969696969696795e+00,-3.673469387755103899e-01,5.200000000000000178e+00,2.164724155263964556e-01,-4.124132956701060393e-01,-9.959527349182081823e-02
4.252525252525252597e+00,-6.938775510204082675e-01,1.800000000000000044e+00,5.666483493308273056e-01,-2.632575623147839772e-01,-1.210876479322573959e-02
4.252525252525252597e+00,7.755102040816326259e-01,4.000000000000000000e+00,6.597848505806597208e-01,4.426230296092855121e-01,-2.805896567163910019e-02
3.686868686868686851e+00,-9.387755102040817867e-01,3.900000000000000355e+00,1.037881985072996338e+00,3.767970649410187223e-01,-8.592342720911091969e-02
6.515151515151514694e+00,1.428571428571428381e+00,5.900000000000000355e+00,1.108827099496308977e+00,1.923417314813212486e-01,-4.761453205936156535e-02
8.000000000000000000e+00,-1.265306122448979664e+00,9.000000000000000222e-01,7.430120424903433607e-01,-2.474590726944858946e-02,8.978146596887635889e-03
2.909090909090909172e+00,-2.857142857142858094e-01,4.200000000000000178e+00,4.602603742708253343e-01,-2.878932795273260736e-01,-2.471956700742923840e-01
6.232323232323231821e+00,-1.918367346938775420e+00,4.900000000000000355e+00,8.706595663574113741e-01,-8.726363262289931963e-03,3.250781726812751460e-02
3.191919191919192045e+00,8.571428571428567622e-01,3.300000000000000266e+00,4.432634731873481004e-01,1.483221747984108940e-01,5.245213555211930556e-02
4.747474747474747403e+00,2.857142857142855874e-01,1.500000000000000000e+00,7.708631314649891930e-01,-4.563981665974977675e-01,-6.774306898539417254e-02
3.969696969696969724e+00,-1.510204081632652962e+00,1.900000000000000133e+00,8.523951509456695330e-01,-6.406506959863468575e-02,4.604008408632179888e-02
6.303030303030302761e+00,-1.224489795918368706e-01,5.600000000000000533e+00,6.834667354111360060e-01,4.002470327468033440e-01,-1.062595959104644522e-01
1.848484848484848397e+00,-1.673469387755102122e+00,1.400000000000000133e+00,1.114197252449209419e+00,1.205266415906139643e-01,-1.134144546005832338e-01
2.909090909090909172e+00,1.591836734693877098e+00,2.700000000000000178e+00,1.086070296853236528e+00,8.791545052391232240e-02,1.365020199705422980e-02
4.747474747474747403e+00,-4.081632653061229021e-02,7.000000000000000666e-01,5.977175812538815247e-01,-4.093446083654240231e-01,-1.561035061023346993e-01
7.222222222222222321e+00,6.122448979591834650e-01,1.500000000000000000e+00,8.662642875445836221e-01,4.452378991497381033e-01,-6.268886147359808980e-02
2.343434343434343425e+00,4.081632653061229021e-02,2.000000000000000000e+00,2.568772733300394018e-01,4.148310560400477742e-01,-2.920769235089366034e-01
5.030303030303030276e+00,6.122448979591834650e-01,6.400000000000000355e+00,5.519657687131094281e-01,-5.329229181505008156e-02,-4.649121595903921850e-02
6.090909090909090828e+00,5.306122448979588846e-01,1.900000000000000133e+00,6.120938069646804092e-01,-8.706296066904806175e-02,-6.155255137775126478e-02
2.909090909090909172e+00,-1.346938775510204245e+00,3.500000000000000000e+00,1.173974834956639901e+00,2.206293191155434819e-01,-1.083340454565182298e-01
6.444444444444444642e+00,1.755102040816326259e+00,2.300000000000000266e+00,8.393039293840747206e-01,-1.411548597533454456e-02,3.084131322599688307e-02
4.606060606060605522e+00,2.040816326530610070e-01,6.800000000000000711e+00,6.540861508689990167e-01,-4.613775761498844497e-01,-8.588838153704747569e-02
4.888888888888889284e+00,-6.122448979591836871e-01,3.000000000000000444e-01,1.031998411395878223e+00,3.014451098937438456e-01,-1.994483358442368515e-01
2.414141414141414366e+00,-1.346938775510204245e+00,1.300000000000000044e+00,9.825119778222541900e-01,1.876972728922470524e-01,-6.262759280704824350e-02
1.989898989898989834e+00,2.040816326530610070e-01,5.600000000000000533e+00,2.798519080091361744e-01,1.966056302257820354e-01,-3.890927314965816342e-01
1.494949494949494806e+00,1.020408163265305923e+00,3.600000000000000089e+00,1.199746361828679886e+00,-2.280961408131695345e-01,-2.654966777115478904e-01
8.000000000000000000e+00,6.122448979591834650e-01,1.000000000000000056e-01,9.248767759407292566e-01,-4.242441676458557076e-01,-7.333853254388962573e-02
4.323232323232323537e+00,3.673469387755101678e-01,6.000000000000000000e+00,5.205921586347459495e-01,-3.585932626738258522e-01,-8.021199076072099698e-02
2.414141414141414366e+00,-2.000000000000000000e+00,6.300000000000000711e+00,1.024659923541289208e+00,1.276088638393836280e-02,-1.975175381973964805e-02
1.141414141414141437e+00,-1.020408163265306145e+00,2.000000000000000000e+00,1.307033531893061262e+00,-9.760774444330449010e-03,-2.580859977459529775e-01
6.373737373737373701e+00,-9.387755102040817867e-01,1.600000000000000089e+00,1.080197425515702303e+00,3.907057876136607044e-01,-8.767602718908519555e-02
2.626262626262626299e+00,-2.000000000000000000e+00,4.100000000000000533e+00,1.155265482016008649e+00,5.480321839837933723e-02,-5.940744204342469220e-02
4.323232323232323537e+00,4.081632653061229021e-02,1.000000000000000000e+00,7.160844425450797468e-01,-5.138895444011497560e-01,-8.722732418157577716e-02
3.686868686868686851e+00,2.000000000000000000e+00,6.000000000000000888e-01,1.015277246108896358e+00,-1.323098622609231723e-01,-1.811050929038671153e-02
2.838383838383838231e+00,1.510204081632652962e+00,2.100000000000000089e+00,1.178737720318693283e+00,5.236793878286791909e-02,-2.558474363445941563e-02
2.696969696969696795e+00,6.122448979591834650e-01,4.900000000000000355e+00,8.557269902720436860e-01,-4.939881647322678093e-01,-1.372415544157875866e-01
3.545454545454545414e+00,4.489795918367343042e-01,6.000000000000000000e+00,7.813832820661870127e-01,-4.879908658348940387e-01,-8.651379719074628327e-02
2.626262626262626299e+00,3.673469387755101678e-01,6.000000000000000888e-01,6.422258057611467397e-01,2.698508171061822156e-02,-3.255830202089941006e-01
4.959595959595959336e+00,1.224489795918364266e-01,4.800000000000000711e+00,7.559776182889534901e-01,5.038320414929507995e-01,-7.952005937095942001e-02
4.040404040404039776e+00,-1.183673469387755084e+00,1.600000000000000089e+00,6.726306862645384799e-01,-1.301678979696370975e-01,4.977728138948783049e-02
4.323232323232323537e+00,6.122448979591834650e-01,6.700000000000000178e+00,7.684028304845356150e-01,-3.747460928770649513e-01,-4.364343717340603279e-02
4.818181818181818343e+00,6.122448979591834650e-01,6.300000000000000711e+00,5.378207285580660635e-01,-1.617078886057193299e-01,-4.334033901587021342e-02
1.565656565656565746e+00,-4.489795918367347483e-01,2.400000000000000355e+00,4.600473930135016709e-01,-1.900103384646947002e-01,-3.441055887343302810e-01
4.464646464646464530e+00,1.918367346938775420e+00,1.000000000000000000e+00,9.486257541555376260e-01,-1.180041104627120446e-01,5.938629183799436564e-03
1.212121212121212155e+00,-3.673469387755103899e-01,4.500000000000000000e+00,-1.025451998559129552e-01,2.863723799179310747e-01,-3.058055777444171897e-01
1.848484848484848397e+00,1.265306122448979220e+00,1.000000000000000000e+00,1.198899588104149760e+00,5.159946492272232677e-02,-9.520758975256581047e-02
6.727272727272726627e+00,1.020408163265305923e+00,3.700000000000000178e+00,8.523027786284005369e-01,-2.675273394523779991e-01,-1.211343118397851908e-02
3.333333333333333037e+00,-3.673469387755103899e-01,4.500000000000000000e+00,7.255476314467314003e-01,-7.506399950636933292e-04,-2.659242293056541806e-01
1.919191919191919116e+00,8.571428571428567622e-01,6.900000000000000355e+00,8.145917920715790572e-01,1.120623733298745095e-01,-8.164982723392665009e-02
7.222222222222222321e+00,-3.673469387755103899e-01,5.700000000000000178e+00,7.149008828129629345e-01,-2.693608978814265309e-01,-7.561717052709729381e-02
2.131313131313131493e+00,-1.755102040816326481e+00,2.000000000000000000e+00,1.111586971181767192e+00,1.285545942335730718e-01,-9.380945748408170415e-02
5.595959595959596022e+00,-7.755102040816328479e-01,3.500000000000000000e+00,6.876862467142137447e-01,-2.747770951887653079e-01,-2.100210715595988986e-02
3.969696969696969724e+00,1.183673469387754640e+00,4.100000000000000533e+00,7.074181678539889218e-01,2.179613078828835371e-01,4.626093228168302873e-02
4.676767676767676463e+00,1.346938775510203801e+00,9.000000000000000222e-01,8.362537994544004816e-01,-1.600287723023340047e-01,9.920993266526411530e-03
7.434343434343434254e+00,1.020408163265305923e+00,2.500000000000000000e+00,8.067477464961869682e-01,2.830152993503519676e-01,-7.503071477300449210e-03
5.666666666666666075e+00,-4.081632653061229021e-02,1.600000000000000089e+00,6.691536687818637752e-01,-2.177740133639111952e-01,-1.662603574603659373e-01
3.050505050505050608e+00,-1.836734693877551061e+00,1.000000000000000056e-01,1.062791767673284760e+00,-6.219662213514580429e-02,1.375559306655386484e-02
7.222222222222222321e+00,-2.000000000000000000e+00,2.800000000000000266e+00,1.135025070557061033e+00,1.278185995950478770e-01,-3.209530501699720765e-03
1.424242424242424310e+00,1.918367346938775420e+00,6.100000000000000533e+00,1.174917608984518580e+00,1.066346448677939207e-02,-9.392093719465485768e-02
7.575757575757575246e+00,1.918367346938775420e+00,4.100000000000000533e+00,8.894971413881124223e-01,-7.659392299398620763e-02,2.255371723288103480e-02
2.909090909090909172e+00,3.673469387755101678e-01,3.700000000000000178e+00,2.177204478330674597e-01,-2.399362629933254887e-01,-8.926967885207504061e-02
6.373737373737373701e+00,1.102040816326530503e+00,6.000000000000000888e-01,8.775730756175604830e-01,3.685788557590644610e-01,-2.067110029684186834e-02
3.545454545454545414e+00,1.510204081632652962e+00,1.600000000000000089e+00,1.172515642113921119e+00,-1.735584829161830045e-01,-6.342686311159083379e-02
5.030303030303030276e+00,4.081632653061229021e-02,1.400000000000000133e+00,6.727803150263336196e-01,-4.919857284045038859e-01,-1.020960499786441461e-01
2.060606060606060552e+00,-1.755102040816326481e+00,5.100000000000000533e+00,1.088088852732570500e+00,-2.648435371304356037e-02,-3.663959049330785256e-02
2.909090909090909172e+00,8.571428571428567622e-01,2.000000000000000111e-01,1.138012328538924756e+00,-4.077498327444913917e-01,-1.768840995931198201e-01
4.747474747474747403e+00,-1.510204081632652962e+00,8.000000000000000444e-01,1.263490460713011521e+00,2.143378419961532860e-02,-4.314536331007776115e-02
3.616161616161615910e+00,-3.673469387755103899e-01,1.600000000000000089e+00,3.894519249492408575e-01,6.861780286019168729e-02,-9.016925355876431736e-02
7.010101010101009500e+00,-1.836734693877551061e+00,2.300000000000000266e+00,1.101226158025581769e+00,1.706319753799340755e-01,-6.122802781487498951e-03
4.676767676767676463e+00,1.224489795918364266e-01,9.000000000000000222e-01,6.291729852265481870e-01,-4.795078648966663581e-01,-1.010557235300166001e-01
2.484848484848484862e+00,1.428571428571428381e+00,1.700000000000000178e+00,1.184968190447521552e+00,4.886455224924870361e-02,-4.570697291572035220e-02
4.393939393939393590e+00,2.000000000000000000e+00,6.000000000000000888e-01,9.362519633908220618e-01,-8.366766086054672202e-02,1.231871739311299341e-02
